TF,target,score
SP100,KCNE4,0.5813362362389546
LMX1B,FCAR,0.5813206963591582
ID3,DKK4,0.5813124918724664
OTX2,MCF2L2,0.581288978575084
CRX,LMOD3,0.5812743520375919
SP100,HRH4,0.5812582767489045
MYOCD,PKM2,0.5812561468291615
SHOX,PRR23C,0.5812075759344514
CRX,SYT11,0.5812015449867941
LMX1B,SLC7A14,0.581194920616598
CRX,EEF2K,0.5811935914254966
POU2AF1,ITGA5,0.581174797445533
SCD5,FAM123C,0.581150834446706
SPIB,PCDHA9,0.5811296253716796
YBX1,ERCC-00171,0.5811106809751108
CRX,TM4SF20,0.581099802442053
IRF1,ALDH8A1,0.5810770830762628
HIF3A,TRIM4,0.5810697720818562
MAFF,POTEM,0.5810308903286493
SHOX2,FAM115A,0.5810243863730465
POU2AF1,CCDC129,0.5810010425077858
SP100,PCDHA9,0.5809864911045725
SCD5,RPL41,0.5809762969971108
SPIB,CLMN,0.5809593070356305
NPM1,APOBEC3F,0.5809259058740982
IRF1,PCDHB9,0.5809139892878789
SCD5,RPL19,0.5808594259198845
KLF8,TRDN,0.5808587602435463
SHOX,SLA2,0.5808476158103114
SLA2,SHOX,0.5808476158103114
MAFF,IAPP,0.580844095380495
SPIB,ZNF528,0.5808410646489497
CRX,TINAGL1,0.5807747400837775
IRF1,XKR9,0.5807329045750229
SHOX,GPR132,0.5807035386458548
HIF3A,CCBP2,0.580649786723149
HIF3A,PAPL,0.5805955682134243
SP100,PVRL4,0.5805854121235169
MAFF,GBP4,0.5805585927687118
NANOG,GLDC,0.5805368563875812
ATRX,TECRL,0.5805360497500265
ID3,NOP16,0.5805154630432668
MAFF,GPR82,0.5805092915794645
IRF1,STEAP4,0.5805039476751258
SOX2,IL6ST,0.5804838694307005
PRDM1,ESRP1,0.5804816507697137
NPM1,SNRPF,0.5804596872569557
MAFF,BCL2L15,0.5804280490937105
SPIB,LDHAL6A,0.5804262530938137
OTX2,RFPL2,0.5804133565899983
SPIB,APOLD1,0.580412547450198
PPARA,CHRM3,0.5803494657557884
SCD5,PNMA2,0.5803353297124345
PPARA,TLR10,0.5803274837832332
POU5F1,FAM115A,0.5802992408180767
SPIB,CEACAM5,0.5802826618211112
POU2AF1,MCTP2,0.580282333978527
SPIB,C5orf55,0.5802809263653718
PTMA,TMSB10,0.5802678057367959
SCD5,LRTOMT,0.5802055189920683
MAFF,GTPBP5,0.5802017285374478
IFI16,PLXNA2,0.5801998376116788
ID1,SFRP2,0.5801998362923108
PPARA,SAA2,0.5801432555151863
SHOX,GPR12,0.5801388968729744
HIF3A,CHP2,0.5801370984345658
IRF1,TRAPPC2,0.5801321471004236
SCD5,PPIL6,0.5801218393772438
SCD5,LOC100144595,0.5800960378191162
SP100,CTSC,0.5800424429024703
SPIB,PLEKHA2,0.5800158667643321
SMAD2,GBP4,0.5800111307264937
HIF3A,TIGD1,0.5799840727827945
SP100,ERCC-00092,0.5799529489578247
SOX11,BAG4,0.5799491297489444
SKIL,TRA2A,0.5799433059546272
CRX,MARVELD3,0.5799357520289371
NPM1,SH3BGRL3,0.5798629849814919
SOX11,CTTN,0.5798600046001695
IRF1,RBL1,0.5798166445201117
RBL1,IRF1,0.5798166445201117
SCD5,RBMS2,0.5798066681431855
CRX,PODNL1,0.5797946104754099
PPARA,L2HGDH,0.5797777083645963
SHOX,NCCRP1,0.5797680663656972
MYCN,ERBB4,0.5797596611088897
GATA6,DCLK1,0.5797595582915116
GATA4,LIFR,0.5797551818027871
GATA6,ADD2,0.5797218035640527
NPM1,RBBP4,0.5797208677723209
SCD5,SMAD2,0.5796910710216923
SMAD2,SCD5,0.5796910710216923
POU2AF1,HSD3B7,0.5796710575730665
LMX1B,CCL22,0.5796690875238953
LMX1B,TBXA2R,0.5796653509899874
EOMES,ARL4D,0.5796519917695652
SP100,O3FAR1,0.5796500599736292
PPARA,KCNK3,0.5796260476454085
MAFF,AP1S3,0.579624344235299
SCD5,RPS18,0.5795987121950312
SCD5,TMEM130,0.5795971397105834
OTX2,PIK3R5,0.5795634163674238
IRF1,BMP8B,0.5795314448889634
PTMA,EIF1AX,0.5795201318438755
SPIB,ACSL6,0.5794808192091614
SPIB,LGSN,0.5794573212208709
SHOX2,MT-ND6,0.5794511207645349
AHR,SPN,0.579400554215899
SHOX,ZNF548,0.5793747219799421
PPARA,GFOD2,0.579343641990028
SP100,PIWIL2,0.5793275064759954
SPIB,MARVELD3,0.5792578038350762
CRX,RHBDL2,0.5792400020918405
POU5F1,GLIPR2,0.5792118422473429
SHOX2,RAB3B,0.5791684846482201
HIF3A,ZNF716,0.5791554924917874
GATA6,IL6ST,0.5791546927057046
NANOG,CHL1,0.5791541695492932
IRF1,MS4A2,0.579103134527078
MDM4,ANKS4B,0.5791012139319921
IRF1,DMBX1,0.5790936215321617
SHOX2,COL5A1,0.5790730594291711
IFI16,LIN28A,0.5790700567292036
LIN28A,IFI16,0.5790700567292036
MAFF,ATP1B4,0.5790575860275836
SP100,C14orf182,0.5790531970310402
LMX1B,ATCAY,0.5790489237169661
STAT2,KLRD1,0.5790439901024117
YBX1,ERCC-00096,0.5790040424177699
IFI16,UNC5C,0.5789989927252356
GATA4,GRPR,0.5789721033117761
HIF3A,DAND5,0.5789632523063603
CTNNB1,HNRNPH1,0.5789613637094583
IRF1,STX11,0.578953815360051
NPM1,S1PR3,0.578908860472738
SP100,RPL37A,0.5788680524798174
IRF1,SIGLEC11,0.5788603780537166
SCD5,ZNF665,0.5788537123838409
SCD5,LILRB3,0.5788515358808394
OTX2,ABCC9,0.5788499887231124
SPIB,C14orf105,0.5788359597960259
IRF1,DOPEY2,0.5787594656157542
ZEB1,LHX1,0.5787476094924627
POU2AF1,AP1M2,0.5786995429718148
IRF1,ALS2CR8,0.5786954104533581
MAFF,CCBP2,0.5786825408205519
ID2,SERHL2,0.5786689493574637
CRX,TCTA,0.578658672707798
LMX1B,CPM,0.5786520608457869
IRF1,SLC15A2,0.5785719552482167
GATA6,POU5F1,0.5785397982862235
POU5F1,GATA6,0.5785397982862235
SHOX,OLAH,0.578518704246305
MDM4,XKR9,0.578472327254793
POU2AF1,C15orf2,0.5784484180062983
CRX,GSG1,0.5784386510173883
SP100,ERCC-00060,0.5784281272497208
ID3,FABP5,0.5784167893846219
POU2AF1,MAK,0.5784121528090087
PPARA,PAPLN,0.578406593214466
HIF3A,LOC646851,0.5783754825890717
SP100,PIK3CD,0.5783213166273172
NPM1,IL6ST,0.5782930820949607
SOX2,TNC,0.5782757626738436
SP100,ZNF554,0.5782626929538197
SCD5,GPLD1,0.5782585975695874
SMAD2,LOC100130451,0.578248614095889
RBL1,CYP4V2,0.5782393597899462
IRF1,H6PD,0.5782082398933172
MLLT3,HAPLN1,0.5781894836850856
SHOX,MCCC2,0.5781726270870184
FOXI1,SERPINA6,0.5781131188785943
FOXN1,CHRNA6,0.5781131188785943
GATA1,CELA2A,0.5781131188785943
HR,IFNA13,0.5781131188785943
HR,PIWIL1,0.5781131188785943
HR,TRIM48,0.5781131188785943
NEUROG3,GAGE2E,0.5781131188785943
NEUROG3,GAGE8,0.5781131188785943
NEUROG3,SBSN,0.5781131188785943
NKX2-1,MAGEB16,0.5781131188785943
PDX1,FAM46D,0.5781131188785943
PDX1,LILRA4,0.5781131188785943
PDX1,LYVE1,0.5781131188785943
SPDEF,RFPL4B,0.5781131188785943
SP100,SLC9A4,0.5781050468287342
PPARA,PATE2,0.5780984615140871
LIN28A,SCNN1A,0.5780914957290645
SOX5,ACOX3,0.5780845202853915
SCD5,C15orf52,0.578080953109883
IRF1,SPAG6,0.5780802022180083
SCD5,CLDN7,0.5780767119924869
MAFF,CCL16,0.5780175345370506
MAFF,ALPK1,0.5779651710953411
POU2AF1,CRABP1,0.5779328228476599
RBL1,PTAFR,0.5779041209654088
IRF1,PATE2,0.5778498629474582
RBL1,KIAA1324,0.5778427781640723
IRF1,ZNF619,0.5778336500260739
IRF1,TM4SF20,0.5778304874146011
CRX,SULT1C2,0.5778003415239896
SP100,DSCR6,0.5777968949845195
CRX,SYNPO2,0.5777903107885007
HIF3A,POTEM,0.5777841347562102
SCD5,IL17RA,0.5777730181481128
MAFF,ICAM4,0.5777364275069589
SP100,KCP,0.5777137400514633
SHOX,AAK1,0.5777129988955659
SCD5,HYAL4,0.577680764825303
EOMES,CNTNAP2,0.5776730312895105
SLA2,GP6,0.5776382262993718
SHOX2,MAN1A1,0.5776379417718449
SHOX,GPR1,0.5776372945865347
YBX1,ERCC-00130,0.5775312773758493
POU5F1,LHX1,0.5774997757021032
SHOX2,CDH1,0.5774785019330736
KLF8,H1F0,0.5774739137745465
SP100,FCRL2,0.5774637800427388
HIF3A,ZC3H6,0.5774487728403151
SHOX,TMEM156,0.5774456385000448
MAFF,RHBG,0.5774283497598199
HIF3A,CD84,0.5773995795165116
PPARA,GBP5,0.5773850879097373
LMX1B,VSTM4,0.57738115883051
PPARA,USP49,0.577363990136074
POU2AF1,RAN,0.5773505640423114
SP100,PRELID2,0.5773446660002212
POU2AF1,ZNF835,0.5773370029835949
SPIB,STX11,0.5773324314289681
SPIB,CPT1A,0.5773275983408513
POU5F1,SEPHS1,0.5773204952477641
CRX,DCAF11,0.5773019070142906
MAFF,TBXA2R,0.577222181401348
LIN28A,GLIPR2,0.5772169647332807
PPARA,ZC3H12B,0.5772125761331595
IFI16,SOX2,0.577202891397502
SOX2,IFI16,0.577202891397502
SCD5,LGSN,0.5772015441946385
SPIB,TMEM17,0.5771913384715344
PPARA,LILRA5,0.5771590075889715
CRX,TRPV1,0.5771498516169299
IRF1,CYP27C1,0.5771361156910885
IRF1,SMYD4,0.5771319260970426
SOX2,NFE2L3,0.5771103286755319
ID1,ERCC-00171,0.5771051287709609
SKIL,PARD6B,0.5770988444371108
SP100,KLRG1,0.5770791609172083
SPIB,SCML4,0.5770683955325823
GATA6,SLCO2A1,0.5770623136352765
SHOX,NKPD1,0.5770403319162553
LIN28A,ERCC-00009,0.5770369667202732
CRX,KLK7,0.5770299111374032
PPARD,SIGLEC10,0.5770270161098084
PPARA,TMEM184A,0.5770075668013864
PPARA,PATE4,0.5770044252177019
SHOX2,CLDN11,0.5769734092592199
SPIB,XRCC2,0.5769409157624145
CRX,ERCC-00009,0.5769241659783132
SCD5,TMEM53,0.5769175649266931
SPIB,YPEL1,0.5769088225164809
IRF1,TINAGL1,0.5768987797529762
MAFF,ZNF471,0.5768807904383476
PTMA,RHAG,0.5768611636268505
ID1,ERCC-00046,0.576820725899165
SCD5,ZNF492,0.5768079505357606
SPIB,ENPP6,0.5768071393799818
ID1,CFLAR,0.5768018993173017
SP100,ZNF491,0.5768008716176283
SPIB,RAET1E,0.5768006120974907
POU5F1,APOL6,0.5767891903638738
NFKBIA,FAM115A,0.5767720949334333
MAFF,TMPRSS11B,0.5767542875333761
SMAD2,RPS20,0.5767257520228602
HIF3A,SAA2,0.576725397970252
PPARA,TRIM7,0.5767140444982659
PPARA,SLC1A2,0.5767058723631825
EOMES,SOX2,0.5767029673163476
SOX2,EOMES,0.5767029673163476
SOX5,GNG11,0.5766919159679472
PPARA,LRRN4CL,0.576684206155573
PPARA,OR11A1,0.5766671308908314
KLF8,LOC100130451,0.5766536416944479
CRX,CYP8B1,0.5766461282878301
MYOCD,HS3ST3A1,0.576629759118706
HIF3A,CCL5,0.576619811661359
FOXI1,OR56B1,0.5765857394363787
FOXI1,RXFP4,0.5765857394363787
GATA1,PAX4,0.5765857394363787
HOXC8,C5orf46,0.5765857394363787
HOXC8,FAM47E-STBD1,0.5765857394363787
HOXC8,UGT2B7,0.5765857394363787
HR,UPK3A,0.5765857394363787
NEUROD1,AZGP1,0.5765857394363787
NEUROD1,LOC100287327,0.5765857394363787
NEUROD1,LOC100287441,0.5765857394363787
NEUROD1,LOC100287513,0.5765857394363787
NEUROD1,PIWIL1,0.5765857394363787
NKX2-1,C12orf54,0.5765857394363787
NKX2-1,DAPL1,0.5765857394363787
NKX2-1,RGS9BP,0.5765857394363787
PAX4,GATA1,0.5765857394363787
PDX1,CASP4,0.5765857394363787
PITX3,SERPINA11,0.5765857394363787
SPDEF,OR56B1,0.5765857394363787
SPDEF,RXFP4,0.5765857394363787
PRDM1,IL6ST,0.5765703100159092
POU2AF1,TDRD7,0.5765421238419186
MYOCD,ENC1,0.5765003444492546
IRF1,IL21R,0.5764931278387804
SHOX,EHHADH,0.5764846642231551
ATRX,CLEC4E,0.5764704826038477
SHOX,SLC52A1,0.5764568557362857
MDM4,ORC4,0.5764443459381567
MAFF,CCBE1,0.5764346148800371
MAFF,CFLAR,0.5764230154497002
IRF1,PLIN5,0.5763882964869931
POU2AF1,PDE4C,0.5763846977569907
SHOX,NBPF10,0.5763607289407655
HIF3A,CCL22,0.5763395622205854
SOX2,GLIPR2,0.5763373493188991
MAFF,GP2,0.5763365174213584
SP100,SLC12A6,0.5763352816994282
SP100,KLLN,0.576299734125429
PPARA,COX6B2,0.5762888162993987
LMX1B,TMEM213,0.5762750360890999
MYOCD,POU2AF1,0.5762714139355734
POU2AF1,MYOCD,0.5762714139355734
SP100,CCDC129,0.576270107704792
MAFF,KIAA1377,0.5762415274402368
SP100,ZC3HAV1L,0.5762074536636942
POU2AF1,CHRM3,0.5761961196749298
CDX1,T,0.5761936673017243
POU5F1,PIK3R5,0.5761816512680711
SP100,C18orf26,0.5761672787175421
IFI16,GATA4,0.5761636703513441
GATA4,IFI16,0.576163670351344
MAFF,NMNAT1,0.5761621168450799
POU2AF1,CAMK2D,0.576153649702843
GATA4,ARL4D,0.5761304158800145
IRF1,SCML4,0.5761182009275133
SCD5,C9orf66,0.5761067698393791
SOX2,RBM47,0.576083126752171
SPIB,DSCR6,0.5760746061710973
RBL1,CCL22,0.5760557788507683
POU2AF1,TRDN,0.5760515137548772
CIITA,ZNF716,0.5760470925694274
ID1,ANGPT2,0.5760091306866917
CRX,ADAMTSL5,0.5759952170816308
IRF1,SLC6A14,0.575990871133955
TLE3,KIAA1467,0.5759709797930916
SP100,RPS29,0.5759630594461151
CRX,FLG2,0.5759470103070098
PPARA,ENPP6,0.5759348123038553
SPIB,FABP2,0.5759262443610633
SCD5,CC2D2A,0.5759167537269962
SP100,GALNT6,0.5759075410185128
ID1,EPCAM,0.5758984589227438
SHOX,NPHS1,0.5758922435778274
ID3,ARL4D,0.575884230688201
JUND,RHOBTB3,0.5758726029834362
HIF3A,ERCC-00002,0.5758555963382223
IRF1,CA5B,0.5758269205078507
MDM4,CFLAR,0.575803813201842
POU2AF1,RHBG,0.5758029051670827
SP100,ICAM4,0.5758006594730596
HIF3A,ORC4,0.5757958808028265
SP100,TNFSF14,0.5757666620945668
IFI16,COLEC12,0.5757598039281335
NFKBIA,TDRD7,0.5757411411157562
SHOX2,DAB1,0.5757108903017141
POU5F1,ANGPT2,0.5757067718424755
GATA6,PRTG,0.5757011274439386
GATA6,APOBEC3F,0.5756739936937024
SCD5,PRELID2,0.5756635848687045
NFKBIA,APLP2,0.5756445087701394
CRX,ADM2,0.5756275152818308
RBL1,LRRC27,0.5756242035152564
SLA2,TLCD2,0.5756112956630791
IFI16,ADAM19,0.5754784274251807
SHOX2,ZSCAN10,0.5754339308340687
ZBTB16,CRH,0.575431496052789
RBL1,SGSM1,0.5754018930276479
OTX2,TDRD7,0.5753975394468589
IRF1,MARCH8,0.575394232961427
SOX2,LIFR,0.5753766023470922
POU5F1,ACOX3,0.5753754278081619
SCD5,RPL32,0.5753322530859372
IRF1,LAMP3,0.5753098023875433
CRX,RASA4,0.5753092378925878
NFKBIA,GABRB2,0.5753001510808501
MYOCD,NRP2,0.5752389777686009
POU2AF1,FFAR2,0.5751740605678531
MAFF,WNT7B,0.5751679470207699
PPARD,IL12RB1,0.5751584316879527
SPIB,MTRNR2L5,0.5751546074050957
IFI16,ST8SIA1,0.5751325465686665
PPARA,SEC14L5,0.5751212510934589
MAFF,SLC1A2,0.5751139469329644
SMAD2,SAA2,0.5750990305802102
PPARA,C3orf72,0.5750822657926419
SOX2,SERPINB9,0.5750688725308077
FOXI1,DAO,0.5750583599941632
FOXI1,KCNJ15,0.5750583599941632
GATA1,LCN10,0.5750583599941632
HOXC8,CCL7,0.5750583599941632
HOXC8,DAOA,0.5750583599941632
HOXC8,ERCC-00098,0.5750583599941632
HOXC8,PSG6,0.5750583599941632
HR,KRTAP5-2,0.5750583599941632
NEUROD1,NLRC5,0.5750583599941632
NEUROD1,PTPRQ,0.5750583599941632
PAX4,CLCA4,0.5750583599941632
PAX4,SKOR1,0.5750583599941632
PAX4,TESPA1,0.5750583599941632
PDX1,NTN5,0.5750583599941632
PITX3,GABRG1,0.5750583599941632
PITX3,MOGAT1,0.5750583599941632
PITX3,SCGB2B2,0.5750583599941632
RORC,GIMAP6,0.5750583599941632
CRX,YPEL1,0.5750572032361709
LIN28A,CLDN7,0.5750539690048014
SCD5,ISPD,0.5750483666869184
CRX,DCDC2,0.5750322753116398
IFI16,GNG11,0.5749786350139698
SPIB,DMC1,0.574941793374865
GATA6,FZD7,0.5749269655816357
SP100,RPL7,0.5749212122332623
SHOX,NPTXR,0.5749205526399981
GCM1,CPA4,0.5749130189457722
HIF3A,FFAR2,0.5748805033961109
PPARA,CCL28,0.5748776480765405
HIF3A,ERCC-00096,0.5748759159192733
IFI16,CHL1,0.5748752035015364
ID1,POU5F1,0.5748669786530519
POU5F1,ID1,0.5748669786530519
SHOX2,APOBEC3C,0.574839103320599
GCM1,FUT2,0.5748367788436983
PPARA,ZNF527,0.5748365140286266
SCD5,UPK1B,0.5748183597527907
POU2AF1,RPS6,0.5748143400375991
SP100,AIPL1,0.574813305328596
LIN28A,HAPLN1,0.5747622358183111
SHOX,ANKRD16,0.5747522686985227
KLF8,SLCO2A1,0.574744893398307
RBL1,ZNF793,0.5747404417462306
SPIB,IL17RA,0.5747045898509996
SCD5,RPS10,0.5746938695549262
SCD5,PVRL4,0.574684213222451
SCD5,RPL26,0.5746790458534421
SPIB,ACBD4,0.5746707913447958
SMAD2,FGF5,0.574653411534588
IRF1,NUAK2,0.574646557529483
SCD5,PLAC4,0.5746410211563886
PRDM1,APLP2,0.5745656743382572
POU2AF1,GLIPR2,0.5745011262678013
PPARD,PDDC1,0.5744931641783475
HIF3A,CLEC19A,0.5744925485307192
KLF8,LZTS1,0.5744826458455224
HIF3A,CLEC7A,0.5744806824504309
NPM1,FAM115A,0.5744680985899844
POU2AF1,MYOF,0.57446183865311
PGR,B4GALT4,0.5744618040198727
CRX,ARHGEF6,0.5744579596547145
CRX,KCNJ11,0.5744526502943506
OTX2,MCCC1,0.5744412413102112
SP100,SLCO1A2,0.5743213059259159
POU2AF1,LPIN1,0.5743204815248089
CRX,ADH4,0.5743163594453153
RBL1,PAPL,0.5743126723649565
POU2AF1,LILRA5,0.5743063780197981
SCD5,CCDC141,0.5742851793920819
NFKBIA,RBBP4,0.5742668774806593
GATA6,PKM2,0.5742368690857816
CIITA,CD84,0.5742310683446562
LMX1B,NOS1,0.5742263340120148
MAFF,PLEKHH2,0.5742095878295996
CRX,CHST5,0.5741931840893411
SP100,SLC25A45,0.5741536131962971
KLF8,TMEM212,0.5741474364528908
SP100,C8orf86,0.5741425959083435
SLA2,DAND5,0.5741306554839682
IRF1,SCAMP4,0.5740953418715437
LIN28A,KIAA1467,0.5740867226612297
IRF1,CNNM3,0.574075324683149
PPARA,CHST6,0.5740733628857573
ATRX,ERCC-00004,0.5740688620838005
SCD5,HES2,0.5740529816807091
SP100,FBXL20,0.5740352342789847
IRF1,CXCR2,0.5740086342635708
NANOG,TMSB10,0.5739887185324826
NFKBIA,LECT1,0.573984388608635
SPIB,RAB36,0.5739804815114382
OTX2,B4GALT4,0.5739588369818599
MAFF,KCNJ5,0.5739001743982145
CTNNB1,YWHAE,0.5738406214085551
CRX,IL21R,0.5738314758938744
ID1,POU2AF1,0.5738040318215668
POU2AF1,ID1,0.5738040318215668
LMX1B,ZNF785,0.573789674839095
HIF3A,FBXO27,0.5737627636595585
IRF1,ABHD15,0.573737510970553
SP100,RAET1E,0.5737328964891435
SHOX,STAT2,0.5737188096858028
STAT2,SHOX,0.5737188096858028
SP100,LRRC25,0.5736749346107274
POU2AF1,RRBP1,0.5736588058953351
PTMA,ACOX3,0.5736508394880112
MDM4,SAA2,0.5736188905165032
NANOG,ST8SIA1,0.573578397923515
SHOX,PAQR7,0.5735703760853225
GATA6,HAPLN1,0.5735631383232918
POU2AF1,EOMES,0.5735360689521729
EOMES,POU2AF1,0.5735360689521728
IRF1,HLA-DOA,0.5735025978956828
SPIB,ZFP14,0.5734995469944122
NFKBIA,CD24,0.5734806070665455
CRX,FAM122C,0.5734785119255534
MAFF,EPHA10,0.5734733365014972
MAFF,GPR155,0.5734685332793289
ATRX,ERCC-00046,0.5734476362069394
RBL1,CLEC19A,0.5734444451793681
ID1,ERBB4,0.5734403412406743
SHOX,F2RL2,0.573404969993771
OTX2,DUSP4,0.573367227099273
LIN28A,ERCC-00171,0.5733574591253573
IFI16,MAN1A1,0.5733549918378396
CIITA,IL6R,0.5733470888003188
ID1,HSPE1,0.573346418445198
SPIB,PDE11A,0.5733387800127808
CRX,TRPM6,0.5733306830700624
SMAD2,C2orf91,0.5733037591786765
SCD5,HRH4,0.5732497560175657
SP100,IL2RA,0.5731835106921466
SOX2,PCDH7,0.573182180448508
HIF3A,ERCC-00130,0.5731818701101441
PPARA,BNIPL,0.5731786942818647
PPARD,CYP1A2,0.573143203704986
POU2AF1,KREMEN1,0.573139806794268
NANOG,POU5F1B,0.5731047517157052
SPIB,ERVV-1,0.5730635001453606
SCD5,PTPRJ,0.5730321682210637
MYOCD,NANOG,0.5729918504717175
NANOG,MYOCD,0.5729918504717175
IRF1,ZFP14,0.5729748800676022
CIITA,SHOX,0.5729306838371021
SHOX,CIITA,0.5729306838371021
PRDM1,PTPRZ1,0.5729281215311126
SPIB,SLC14A1,0.5729161011788306
POU2AF1,KIAA0754,0.572891803197413
SCD5,GRPR,0.5728772989868492
SP100,EXD1,0.5728485923235358
PRDM1,FEZ1,0.5728433084878144
NANOG,USP44,0.5728319122766039
MDM4,SIGLEC10,0.5728069350036642
GATA6,ZIC3,0.572803413729341
ZIC3,GATA6,0.572803413729341
OTX2,CDH2,0.5727963086906562
CRX,FAM153B,0.5727956798429247
SP100,CHST5,0.5727557792668915
SPIB,TMEM120B,0.5727538977472219
SP100,TMEM17,0.5727319230294322
IFI16,APOBEC3D,0.5726850253583698
MAFF,ZNF662,0.5726755241164101
MAFF,HSD17B13,0.5726725448071773
POU2AF1,YAF2,0.5726648468265575
SHOX,ZNF276,0.5726597891624006
SHOX2,PTPRZ1,0.5726263919432474
POU5F1,COL5A1,0.5726242183626837
PPARA,SERPINA10,0.5726195292839801
SCD5,TMEM184A,0.5726158666430056
SCD5,SEC14L5,0.572613338907504
MDM4,LOC100130451,0.5726129965227907
IFI16,FBN2,0.5726080601428953
STAT2,GP6,0.5725883980497091
SHOX2,FBN2,0.5725879042185581
SCD5,ARSA,0.5725816017878289
POU2AF1,FGD6,0.5725724179775383
SHOX,NLRP3,0.572541183848819
NFKBIA,GLIPR2,0.5725263493361058
CRX,TRIM14,0.572517203840418
SHOX,GPR110,0.5725041442232778
HIF3A,NOS1,0.5724997188483905
MDM4,NXNL2,0.5724943866294391
POU5F1,FEZ1,0.5724821152451662
SPIB,DCDC2,0.5724682983363418
PGR,DKK4,0.5724618511557662
NFKBIA,ALPK2,0.5724577414496675
SOX2,SEPHS1,0.5724052509352218
TBX3,HOXB6,0.5724023272956912
RBL1,SEC14L4,0.572396643023163
SPIB,KIAA1755,0.5723694574529152
PPARA,SIGLEC8,0.5723404951242768
POU2AF1,RBBP4,0.5723310824203494
SHOX2,BMP4,0.5722717799881955
IRF1,UGT8,0.5722631291218688
RBL1,CACNG8,0.5722469156517783
KLF8,ASTN2,0.5722337082939364
SP100,UBOX5,0.5721963954423843
IRF1,FAM40B,0.5721807401979309
MYOCD,VIM,0.5721399362957582
IFI16,ARL4D,0.572108553443043
SP100,COX6B2,0.5721033829175752
IRF1,TRIM4,0.572044540465034
SCD5,RPL38,0.5720307794640896
SP100,RPS16,0.5720271462753128
NFKBIA,ZCCHC11,0.5720099058697259
STAT2,ODF2L,0.5719775230868924
CRX,MAP3K13,0.5719719982381423
PPARA,GTPBP5,0.5719666665178854
HIF3A,ATCAY,0.5719589609959878
LMX1B,BMP8A,0.5719549652318138
SOX2,DCLK1,0.5719536233545778
SP100,C11orf70,0.5719526346302021
IFI16,VIM,0.571941500519441
POU2AF1,MR1,0.5719343580228481
GCM1,TMEM236,0.5719251255208505
SP100,RASSF8,0.5719215817338584
ATRX,MCTP2,0.5719117003220666
SLA2,PAPL,0.5719047221233788
ATRX,XKR9,0.5718889680128891
PPARA,TMC7,0.57188312900887
CRX,PTPN3,0.571874516080083
SNAI2,WNT5A,0.5718678986525968
NPM1,KLHL6,0.5718522522128551
CIITA,PDDC1,0.5718432648623554
SCD5,CASP14,0.571821122412576
GCM1,PDDC1,0.571808842773571
YBX1,ERCC-00009,0.5718050375487135
SOX5,CYP26A1,0.5717950574430983
CRX,GPR4,0.5717898509395413
ID2,CHP,0.5717885881558129
CRX,CCDC148,0.5717485658330588
SOX2,ST8SIA4,0.5717470024876831
IRF1,LMLN,0.5717450640527508
SCD5,IYD,0.5717400873393573
NPM1,MRPL22,0.5717400089374862
SOX2,GLDC,0.5717176544990491
SHOX,FBXL13,0.5717068083678098
FOXF1,BMP2,0.5716990516567408
HIF3A,C3orf72,0.5716567031089601
SMAD2,RPS17,0.5716486065713335
SMAD2,RPS17L,0.5716486065713335
SP100,TMEM38A,0.5716330175346603
HIF3A,INMT,0.5716282427400255
GCM1,CYP1A2,0.5716199830479236
SPIB,CCDC114,0.5715650244581145
SOX2,CDH3,0.5715339305737459
LIN28A,ERCC-00076,0.5715119914227612
SHOX2,CCDC129,0.571505945628298
IFI16,LECT1,0.5714904145408943
SMAD2,PAN3,0.5714898284324469
HIF3A,XKR9,0.5714611231140683
SCD5,PGPEP1,0.5714274161645782
GCM1,CCL22,0.5713653835170992
GCM1,LYZ,0.5713583903842427
PRDM1,ZSCAN10,0.5713443899859159
SP100,CCR6,0.571337437380174
KLF8,HOOK3,0.5713289975461341
POU5F1,SEL1L3,0.5713216311879772
PPARA,KCNE4,0.5712635365721991
PPARA,ITIH5,0.5712470931052259
IRF1,TMEM169,0.5712401331546103
AHR,C1orf130,0.5712313476151868
NFKBIA,POU5F1,0.5712131485320506
POU5F1,NFKBIA,0.5712131485320506
SHOX2,PHLDA1,0.5712092323075313
PPARD,C21orf62,0.5711858646635394
SCD5,DUSP19,0.5711852598411283
CIITA,GP6,0.5711577833736483
SP100,ACBD4,0.5711218652952781
SP100,CCDC141,0.571083977183465
SPIB,SAMD5,0.5710756406959796
MDM4,CLEC4E,0.5710699240057343
HIF3A,HSD3B7,0.5710617293814635
SPIB,ELMOD1,0.5710422055012622
ID3,GLIPR1L1,0.5710274042136456
SHOX,ERCC-00095,0.5709920022038811
SCD5,CYP4F11,0.5709719612816527
CRX,C9orf139,0.5709540701282732
PTMA,ERBB4,0.5709418413242802
RBL1,LRTOMT,0.5709415276176333
POU2AF1,APLP2,0.5709306474411935
POU5F1,ITGA5,0.5709208979339149
KLF8,HAPLN1,0.5709110386081788
SMAD2,TOMM7,0.5708535462447216
PPARA,SNX20,0.570852955507565
IRF1,SLC12A6,0.5708317218712271
SHOX,C5orf64,0.5708295679389812
SP100,ELMOD1,0.5708189843758927
OTX2,SCNN1A,0.5707995116688434
CRX,RNF207,0.5707923114520289
SP100,MCF2L2,0.5707896758265728
SMAD2,ERCC-00009,0.5707873497709465
SMAD2,GLIPR1L2,0.5707611768256777
SOX2,CKMT1A,0.5707494434024815
